d,sales,date,wm_yr_wk,wday,month,year,snap_CA,quarter,is_weekend,lag_1,lag_7,lag_28,rolling_mean_7,rolling_mean_28,rolling_std_7,weekday_Monday,weekday_Saturday,weekday_Sunday,weekday_Thursday,weekday_Tuesday,weekday_Wednesday,event_name_1_Christmas,event_name_1_Cinco De Mayo,event_name_1_ColumbusDay,event_name_1_Easter,event_name_1_Eid al-Fitr,event_name_1_EidAlAdha,event_name_1_Father's day,event_name_1_Halloween,event_name_1_IndependenceDay,event_name_1_LaborDay,event_name_1_LentStart,event_name_1_LentWeek2,event_name_1_MartinLutherKingDay,event_name_1_MemorialDay,event_name_1_Mother's day,event_name_1_NBAFinalsEnd,event_name_1_NBAFinalsStart,event_name_1_NewYear,event_name_1_None,event_name_1_OrthodoxChristmas,event_name_1_OrthodoxEaster,event_name_1_Pesach End,event_name_1_PresidentsDay,event_name_1_Purim End,event_name_1_Ramadan starts,event_name_1_StPatricksDay,event_name_1_SuperBowl,event_name_1_Thanksgiving,event_name_1_ValentinesDay,event_name_1_VeteransDay,event_type_1_National,event_type_1_None,event_type_1_Religious,event_type_1_Sporting,event_name_2_Easter,event_name_2_Father's day,event_name_2_None,event_name_2_OrthodoxEaster,event_type_2_None,event_type_2_Religious
d_362,210,2012-01-25,11152,5,1,2012,0,1,0,316.0,151.0,352.0,266.42857142857144,275.35714285714283,105.31833829372928,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_363,267,2012-01-26,11152,6,1,2012,0,1,0,210.0,171.0,278.0,274.85714285714283,270.2857142857143,96.53570767929801,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_364,312,2012-01-27,11152,7,1,2012,0,1,0,267.0,189.0,585.0,288.57142857142856,269.89285714285717,85.51190393322871,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_365,337,2012-01-28,11201,1,1,2012,0,1,1,312.0,449.0,693.0,306.14285714285717,260.14285714285717,73.42440232744748,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_366,263,2012-01-29,11201,2,1,2012,0,1,1,337.0,314.0,246.0,290.14285714285717,247.42857142857142,43.009412037477865,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_367,257,2012-01-30,11201,3,1,2012,0,1,0,263.0,275.0,359.0,282.85714285714283,248.03571428571428,42.61231657407922,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_368,261,2012-01-31,11201,4,1,2012,0,1,0,257.0,316.0,194.0,280.2857142857143,244.39285714285714,43.69482915904488,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_369,206,2012-02-01,11201,5,2,2012,1,1,0,261.0,210.0,169.0,272.42857142857144,246.78571428571428,41.06846780218458,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_370,236,2012-02-02,11201,6,2,2012,1,1,0,206.0,267.0,220.0,271.85714285714283,248.10714285714286,42.0968271624226,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_371,322,2012-02-03,11201,7,2,2012,1,1,0,236.0,312.0,194.0,267.42857142857144,248.67857142857142,44.26758461469377,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_372,498,2012-02-04,11202,1,2,2012,1,1,1,322.0,337.0,301.0,268.85714285714283,253.25,46.070339595842086,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_373,297,2012-02-05,11202,2,2,2012,1,1,1,498.0,263.0,315.0,291.85714285714283,260.2857142857143,97.37800670827174,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
d_374,249,2012-02-06,11202,3,2,2012,1,1,0,297.0,257.0,196.0,296.7142857142857,259.64285714285717,96.5431065823524,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_375,235,2012-02-07,11202,4,2,2012,1,1,0,249.0,261.0,177.0,295.57142857142856,261.5357142857143,97.13711467620949,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_376,196,2012-02-08,11202,5,2,2012,1,1,0,235.0,206.0,151.0,291.85714285714283,263.60714285714283,99.15548156208789,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_377,208,2012-02-09,11202,6,2,2012,1,1,0,196.0,236.0,169.0,290.42857142857144,265.2142857142857,100.65925548247284,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_378,357,2012-02-10,11202,7,2,2012,1,1,0,208.0,322.0,247.0,286.42857142857144,266.60714285714283,103.69322887385529,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_379,422,2012-02-11,11203,1,2,2012,0,1,1,357.0,498.0,328.0,291.42857142857144,270.5357142857143,106.50016767257101,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_380,349,2012-02-12,11203,2,2,2012,0,1,1,422.0,297.0,259.0,280.57142857142856,273.89285714285717,83.27235864490531,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_381,243,2012-02-13,11203,3,2,2012,0,1,0,349.0,249.0,217.0,288.0,277.10714285714283,87.2085622707619,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_382,179,2012-02-14,11203,4,2,2012,0,1,0,243.0,235.0,195.0,287.14285714285717,278.0357142857143,87.6839562889142,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
d_383,252,2012-02-15,11203,5,2,2012,0,1,0,179.0,196.0,151.0,279.14285714285717,277.4642857142857,95.4453221682946,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_384,212,2012-02-16,11203,6,2,2012,0,1,0,252.0,208.0,171.0,287.14285714285717,281.07142857142856,89.47518943153766,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_385,151,2012-02-17,11203,7,2,2012,0,1,0,212.0,357.0,189.0,287.7142857142857,282.5357142857143,88.8964084121032,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_386,268,2012-02-18,11204,1,2,2012,0,1,1,151.0,422.0,449.0,258.2857142857143,281.17857142857144,95.95435422761241,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_387,199,2012-02-19,11204,2,2,2012,0,1,1,268.0,349.0,314.0,236.28571428571428,274.7142857142857,64.73977212840744,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_388,198,2012-02-20,11204,3,2,2012,0,1,0,199.0,243.0,275.0,214.85714285714286,270.60714285714283,42.06910414793199,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
d_389,210,2012-02-21,11204,4,2,2012,0,1,0,198.0,179.0,316.0,208.42857142857142,267.85714285714283,40.45926817124113,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_390,134,2012-02-22,11204,5,2,2012,0,1,0,210.0,252.0,210.0,212.85714285714286,264.07142857142856,38.34244198199798,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
d_391,144,2012-02-23,11204,6,2,2012,0,1,0,134.0,212.0,267.0,196.0,261.35714285714283,43.81400080643961,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_392,237,2012-02-24,11204,7,2,2012,0,1,0,144.0,151.0,312.0,186.28571428571428,256.9642857142857,47.09109712643625,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
d_393,216,2012-02-25,11205,1,2,2012,0,1,1,237.0,268.0,337.0,198.57142857142858,254.28571428571428,47.56699536042897,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
